,CJPL_0.001_N_alpha,CJPL_0.001_G,CJPL_0.001_mean,CJPL_0.005_N_alpha,CJPL_0.005_G,CJPL_0.005_mean,CJPL_0.01_N_alpha,CJPL_0.01_G,CJPL_0.01_mean,CJPL_0.05_N_alpha,CJPL_0.05_G,CJPL_0.05_mean,CJPL_0.1_N_alpha,CJPL_0.1_G,CJPL_0.1_mean,Kamioka_0.001_N_alpha,Kamioka_0.001_G,Kamioka_0.001_mean,Kamioka_0.005_N_alpha,Kamioka_0.005_G,Kamioka_0.005_mean,Kamioka_0.01_N_alpha,Kamioka_0.01_G,Kamioka_0.01_mean,Kamioka_0.05_N_alpha,Kamioka_0.05_G,Kamioka_0.05_mean,Kamioka_0.1_N_alpha,Kamioka_0.1_G,Kamioka_0.1_mean,LNGS_0.001_N_alpha,LNGS_0.001_G,LNGS_0.001_mean,LNGS_0.005_N_alpha,LNGS_0.005_G,LNGS_0.005_mean,LNGS_0.01_N_alpha,LNGS_0.01_G,LNGS_0.01_mean,LNGS_0.05_N_alpha,LNGS_0.05_G,LNGS_0.05_mean,LNGS_0.1_N_alpha,LNGS_0.1_G,LNGS_0.1_mean,SURF_0.001_N_alpha,SURF_0.001_G,SURF_0.001_mean,SURF_0.005_N_alpha,SURF_0.005_G,SURF_0.005_mean,SURF_0.01_N_alpha,SURF_0.01_G,SURF_0.01_mean,SURF_0.05_N_alpha,SURF_0.05_G,SURF_0.05_mean,SURF_0.1_N_alpha,SURF_0.1_G,SURF_0.1_mean,SNOlab_0.001_N_alpha,SNOlab_0.001_G,SNOlab_0.001_mean,SNOlab_0.005_N_alpha,SNOlab_0.005_G,SNOlab_0.005_mean,SNOlab_0.01_N_alpha,SNOlab_0.01_G,SNOlab_0.01_mean,SNOlab_0.05_N_alpha,SNOlab_0.05_G,SNOlab_0.05_mean,SNOlab_0.1_N_alpha,SNOlab_0.1_G,SNOlab_0.1_mean
10,18.25014702101554,3.3860377138018394,8.423032328155163,16.324259490675534,2.7224525197662293,8.423032328155163,15.420222237680026,2.410956792994203,8.423032328155163,12.960942164655131,1.563585480424345,8.423032328155163,11.768832007861706,1.1528311465157977,8.423032328155163,20.708157171184837,3.370757763056167,10.031898170883393,18.632172642914675,2.715318347016001,10.031898170883393,17.647883930073736,2.4045541720551387,10.031898170883393,14.999127175927837,1.5682764654883863,10.031898170883393,13.721256302362175,1.1648211758468363,10.031898170883393,21.97618258117606,3.337920986652957,10.937198632738696,19.864262706463766,2.699327642839866,10.937198632738696,18.85084886534769,2.3928958784468417,10.937198632738696,16.163068993858595,1.5801764395516686,10.937198632738696,14.79832043329915,1.1675095779026279,10.937198632738696,26.17139653454579,3.3209696093038996,13.823874840380334,23.819707381517244,2.688463070649441,13.823874840380334,22.713512612102903,2.390942701607947,13.823874840380334,19.740245911184914,1.5912576636970837,13.823874840380334,18.207028153541632,1.1788858773827164,13.823874840380334,25.60057175229239,3.3378884294120863,13.387564708530713,23.234881955678993,2.6913311506518554,13.387564708530713,22.108121918052603,2.3833808417033193,13.387564708530713,19.20182810416235,1.589073226953244,13.387564708530713,17.710904098270703,1.1815947107641924,13.387564708530713
11,21.618734809127037,3.365459644939763,10.640618567109435,19.48647446283449,2.711792295300367,10.640618567109435,18.479351743687296,2.403047990351291,10.640618567109435,15.80317441648051,1.582637038338824,10.640618567109435,14.458719052037683,1.1704797816924368,10.640618567109435,24.57851121532968,3.3442987321711923,12.673060933607118,22.268799936105868,2.6954896304568066,12.673060933607118,21.1737396275695,2.3878818781392437,12.673060933607118,18.337172669591986,1.5910764607207646,12.673060933607118,16.854943139198305,1.174710995998075,12.673060933607118,26.157785104539034,3.3200979209861896,13.816705707595553,23.81083515387515,2.688702286841929,13.816705707595553,22.704230598107547,2.3909944959117597,13.816705707595553,19.73150667338589,1.5912480390030783,13.816705707595553,18.19699252291535,1.178420515831731,13.816705707595553,31.260925723639556,3.301701996043919,17.463375844381336,28.670332824633576,2.681782820506567,17.463375844381336,27.433955924529016,2.38592246017734,17.463375844381336,24.12089167071704,1.5931185960451346,17.463375844381336,22.45325649708864,1.194059746493945,17.463375844381336,30.522271761216913,3.309486109630338,16.91219552011041,27.90640790849605,2.673401128775009,16.91219552011041,26.717294023511467,2.384250956842901,16.91219552011041,23.48347613674791,1.5979015501442047,16.91219552011041,21.80007452878299,1.1885581974844592,16.91219552011041
12,25.67191764357916,3.3350299545234274,13.4437777004575,23.31906093394449,2.6933258489250185,13.4437777004575,22.194296613495094,2.386564336714167,13.4437777004575,19.274853808776637,1.5903329188908297,13.4437777004575,17.76787021735551,1.1793272024251964,13.4437777004575,29.253168142231008,3.3091765454555353,16.01164564834591,26.748051626790822,2.6831252118301,16.01164564834591,25.567038868759884,2.3879794141648754,16.01164564834591,22.398232121075154,1.5960658731531057,16.01164564834591,20.760841882676292,1.1868672047092337,16.01164564834591,31.249186035216038,3.3011641344146088,17.45657161884493,28.661318368551875,2.6817764195182296,17.45657161884493,27.424101392020894,2.38565733823911,17.45657161884493,24.11079141096248,1.5926401664775758,17.45657161884493,22.44456912028642,1.1938417153722372,17.45657161884493,37.48828510849893,3.2837191823191696,22.063918678289692,34.609141269102125,2.6707734320440255,22.063918678289692,33.221801454402446,2.375420337151125,22.063918678289692,29.599139209678814,1.604185709272731,22.063918678289692,27.711388072251264,1.2022992104357355,22.063918678289692,36.561986828035025,3.287061259124765,21.36753569024905,33.71422077747441,2.670995474650992,21.36753569024905,32.36603556408972,2.3793385174594865,21.36753569024905,28.771029918688235,1.601620146708522,21.36753569024905,26.904271291964783,1.1977786452027477,21.36753569024905
13,30.627305601345675,3.310435413734638,16.984324923042195,27.98843941713471,2.6701210810894733,16.984324923042195,26.807008106888972,2.383449704756574,16.984324923042195,23.57705678973255,1.5997100310679728,16.984324923042195,21.882927778237153,1.1886338295155852,16.984324923042195,34.971212684553954,3.2779094478338036,20.228465413770344,32.236133091144154,2.6697905487475757,20.228465413770344,30.90455561112765,2.373726977820145,20.228465413770344,27.432110261263947,1.6016618253528199,20.228465413770344,25.62086479702971,1.1989486464241306,20.228465413770344,37.47350268972422,3.283442976039459,22.053926435181182,34.59578491114422,2.6706620493055944,22.053926435181182,33.20652750867453,2.3748337214223323,22.053926435181182,29.58666215822197,1.6040199673381208,22.053926435181182,27.69958816272835,1.2021866255207867,22.053926435181182,45.0492699197166,3.2529846596012573,27.87466233504435,41.89256882870288,2.6550845228215003,27.87466233504435,40.40470205587977,2.373272681493402,27.87466233504435,36.364211447934416,1.6079769447430938,27.87466233504435,34.26530352448581,1.210429854177406,27.87466233504435,43.924558111402305,3.258426973311813,26.994880237832284,40.81103183456713,2.6591717436306186,26.994880237832284,39.326394869287775,2.373426133503311,26.994880237832284,35.347587871765896,1.6076317610913582,26.994880237832284,33.280824446161596,1.2098452382918392,26.994880237832284
14,36.67619911996253,3.285412134120875,21.45745119966145,33.81585824501305,2.6679238448414866,21.45745119966145,32.483224419805154,2.380235832489462,21.45745119966145,28.86591557920742,1.599333854219006,21.45745119966145,26.99451180327993,1.1953365802336595,21.45745119966145,42.028537925781336,3.258474135677861,25.555994213885437,38.97539043288904,2.6545235672653633,25.555994213885437,37.56563137959212,2.375655683042458,25.555994213885437,33.675413945147795,1.6061222634318837,25.555994213885437,31.66261700915621,1.2079659816207267,25.555994213885437,45.027750018079395,3.251990411641069,27.862223102068484,41.87811932089544,2.655296300381427,27.862223102068484,40.387438982383244,2.372888530938479,27.862223102068484,36.34787569254548,1.6075976575475397,27.862223102068484,34.249234317637445,1.2100123307430097,27.862223102068484,54.46236831301861,3.2432475518101107,35.21595409128109,50.91264848187112,2.64507793853336,35.21595409128109,49.252948225528776,2.365398891251846,35.21595409128109,44.76966504681871,1.6099128549490171,35.21595409128109,42.44474280734727,1.218136066065487,35.21595409128109,53.00186275188254,3.235909489143443,34.104465615713096,49.587386630420106,2.6512291968112027,34.104465615713096,47.90525732283036,2.363188566179713,34.104465615713096,43.51065948565306,1.6106764217916727,34.104465615713096,41.201957088667186,1.2153440942662146,34.104465615713096
15,44.05395773901166,3.254280153403945,27.10985622193487,40.92559327397403,2.6534472098025508,27.10985622193487,39.466343491366736,2.373184039659717,27.10985622193487,35.47660747954038,1.6069162793112477,27.10985622193487,33.40682467256843,1.2093942800599387,27.10985622193487,50.7524423751036,3.2494810684819155,32.28805333403088,47.368364112553806,2.653929370347967,32.28805333403088,45.7498570003526,2.36909415545934,32.28805333403088,41.44281207753153,1.6111128918130928,32.28805333403088,39.19069669871596,1.2147712489231313,32.28805333403088,54.442432235888305,3.2429254204134126,35.201797981135165,50.89646519726582,2.6452680616568434,35.201797981135165,49.232868900069036,2.3648761239455216,35.201797981135165,44.75315059381919,1.6098390404855447,35.201797981135165,42.4274018036708,1.2178441731019622,35.201797981135165,65.97967753052866,3.2213025646062445,44.4926773105257,62.09256271258095,2.6385514684193905,44.4926773105257,60.24926580561405,2.362206841763897,44.4926773105257,55.26407172296437,1.6148331591150915,44.4926773105257,52.66893429637654,1.2257735992799002,44.4926773105257,64.27785104072055,3.228045279554971,43.08839622958066,60.44449275187874,2.644063566036168,43.08839622958066,58.60895413684944,2.3644338249929415,43.08839622958066,53.68928786985709,1.6149617120152422,43.08839622958066,51.11573833201409,1.2229018637850992,43.08839622958066
